Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,49.98,50.0,49.53,49.69,49.69,6196000
2019-04-02,49.63,49.7,49.46,49.64,49.64,5159500
2019-04-03,49.48,50.02,49.33,49.73,49.73,6810400
2019-04-04,49.65,49.85,49.55,49.65,49.65,5477200
2019-04-05,49.66,49.79,49.48,49.68,49.68,6246000
2019-04-08,49.57,49.67,49.45,49.61,49.61,6456400
2019-04-09,49.46,49.72,49.4,49.64,49.64,5037500
2019-04-10,49.77,49.92,49.55,49.7,49.7,4539800
2019-04-11,49.84,49.92,49.44,49.67,49.67,4670500
2019-04-12,49.71,49.85,49.59,49.79,49.79,5016600
