Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,120.55,120.81,119.78,120.25,120.25,2331600
2019-04-02,120.0,121.04,119.85,120.44,120.44,1953100
2019-04-03,121.5,122.46,121.05,122.07,122.07,1962100
2019-04-04,122.23,123.07,121.69,122.55,122.55,794500
2019-04-05,123.16,124.09,122.17,122.5,122.5,1080200
2019-04-08,122.25,123.32,122.09,123.21,123.21,1435900
2019-04-09,123.11,124.25,122.54,123.94,123.94,908500
2019-04-10,123.85,124.35,122.15,124.16,124.16,752600
2019-04-11,124.47,125.0,123.94,124.59,124.59,687400
2019-04-12,125.1,126.29,124.75,125.79,125.79,1066500
