Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,128.37,128.37,126.02,126.67,126.67,1810600
2019-04-02,126.67,128.58,126.38,128.37,128.37,1203100
2019-04-03,128.36,128.74,127.04,128.38,128.38,1466500
2019-04-04,128.68,128.75,127.32,128.21,128.21,966000
2019-04-05,128.22,129.2,127.53,129.1,129.1,962800
2019-04-08,128.96,129.36,128.01,128.51,128.51,1625700
2019-04-09,128.55,129.88,128.28,129.83,129.83,1608000
2019-04-10,130.16,130.35,129.68,130.25,130.25,1534100
2019-04-11,130.38,130.6,128.35,128.73,128.73,1873500
2019-04-12,128.32,128.96,126.91,128.87,128.87,1799600
