Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,21.28,21.43,20.96,21.1,21.1,3672900
2019-04-02,21.07,21.44,20.94,21.33,21.33,3823900
2019-04-03,21.46,21.68,21.32,21.39,21.39,3007600
2019-04-04,21.42,22.04,21.42,22.01,22.01,2846000
2019-04-05,22.02,22.15,21.65,21.83,21.83,4780400
2019-04-08,21.74,21.86,21.49,21.74,21.74,4311700
2019-04-09,21.62,21.65,20.56,20.72,20.72,6759900
2019-04-10,21.15,21.51,21.03,21.36,21.36,5090700
2019-04-11,21.43,21.69,21.26,21.4,21.4,2611500
2019-04-12,21.54,21.9,21.47,21.86,21.86,2655200
