Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,76.61,77.09,76.49,77.0,77.0,2972900
2019-04-02,77.15,77.7,76.96,77.37,77.37,2430700
2019-04-03,77.83,77.89,77.14,77.42,77.42,2323600
2019-04-04,77.39,77.57,76.96,77.26,77.26,2404700
2019-04-05,77.34,77.57,76.94,77.26,77.26,2370800
2019-04-08,76.96,77.13,76.57,77.0,77.0,2484900
2019-04-09,76.82,77.18,76.62,76.97,76.97,3121900
2019-04-10,76.97,77.08,76.72,76.85,76.85,1976500
2019-04-11,77.13,77.36,76.8,77.06,77.06,2193800
2019-04-12,77.77,78.13,77.0,77.28,77.28,5511000
