Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,19.01,19.32,19.01,19.27,19.27,2634400
2019-04-02,19.27,19.41,19.18,19.38,19.38,1505500
2019-04-03,19.54,19.82,19.5,19.66,19.66,1848600
2019-04-04,19.69,20.05,19.62,19.89,19.89,1796400
2019-04-05,19.9,20.15,19.8,20.05,20.05,1599700
2019-04-08,20.03,20.18,19.94,20.08,20.08,1363500
2019-04-09,19.97,20.09,19.71,19.82,19.82,1317500
2019-04-10,19.82,19.99,19.63,19.93,19.93,1161500
2019-04-11,20.04,20.07,19.78,19.79,19.79,2683700
2019-04-12,20.01,20.5,20.01,20.36,20.36,1817200
