Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,68.38,68.52,67.83,68.3,68.3,4139300
2019-04-02,68.21,68.68,67.79,68.37,68.37,3130000
2019-04-03,68.22,68.27,67.57,67.82,67.82,3791300
2019-04-04,68.0,68.0,67.25,67.55,67.55,2541700
2019-04-05,67.54,67.92,67.46,67.92,67.92,1981000
2019-04-08,68.05,68.18,67.76,68.02,68.02,1678100
2019-04-09,67.81,68.14,67.6,68.11,68.11,2102100
2019-04-10,68.05,68.39,67.82,68.11,68.11,2023100
2019-04-11,68.31,68.48,67.75,68.09,68.09,2508900
2019-04-12,68.01,68.77,67.69,68.77,68.77,3849700
