Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,51.74,51.81,50.62,50.99,50.5,6089800
2019-04-02,50.99,51.01,50.65,50.98,50.49,4857300
2019-04-03,50.82,50.88,50.27,50.29,49.81,5171100
2019-04-04,50.43,50.54,50.15,50.26,49.78,3342600
2019-04-05,50.25,50.89,50.19,50.88,50.39,3686800
2019-04-08,50.81,51.38,50.75,51.31,50.82,3642500
2019-04-09,50.67,51.28,50.53,51.03,51.03,4412800
2019-04-10,50.99,51.6,50.98,51.55,51.55,4208800
2019-04-11,51.71,51.74,51.3,51.56,51.56,2666400
2019-04-12,51.37,51.68,51.14,51.58,51.58,1959900
