Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,69.59,70.23,69.16,70.13,70.13,2822400
2019-04-02,70.17,70.3,69.5,69.93,69.93,2726200
2019-04-03,70.4,70.99,69.99,70.77,70.77,2916100
2019-04-04,70.88,71.16,70.3,71.12,71.12,2190000
2019-04-05,71.41,71.46,70.74,71.14,71.14,1981000
2019-04-08,71.51,71.73,70.79,71.71,71.71,2351900
2019-04-09,71.57,71.58,70.74,70.81,70.81,2300700
2019-04-10,71.03,71.47,70.61,71.13,71.13,1750200
2019-04-11,71.27,71.59,71.06,71.46,71.46,1489900
2019-04-12,72.11,72.4,71.7,72.1,72.1,1784900
