Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,101.34,103.63,101.31,103.3,103.3,1802700
2019-04-02,103.33,103.69,102.8,103.27,103.27,687000
2019-04-03,103.94,104.29,103.22,103.3,103.3,948600
2019-04-04,103.25,103.78,102.31,103.01,103.01,646500
2019-04-05,103.49,104.55,103.11,104.44,104.44,1035000
2019-04-08,104.44,104.79,104.1,104.5,104.5,828200
2019-04-09,104.07,104.49,103.26,103.82,103.82,782200
2019-04-10,104.0,104.09,102.31,104.05,104.05,1026700
2019-04-11,104.59,105.62,104.31,104.75,104.75,887500
2019-04-12,106.17,106.47,104.78,105.9,105.9,779900
