Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,54.64,55.02,54.47,54.92,54.92,757600
2019-04-02,54.77,54.98,54.24,54.6,54.6,1363700
2019-04-03,54.9,55.5,54.84,55.27,55.27,1498200
2019-04-04,55.27,55.75,54.97,55.11,55.11,736600
2019-04-05,55.14,56.12,55.13,55.95,55.95,1790100
2019-04-08,55.82,55.88,55.05,55.24,55.24,567200
2019-04-09,55.0,55.25,54.27,55.11,55.11,984200
2019-04-10,54.97,56.01,54.87,55.9,55.9,1253400
2019-04-11,55.98,56.06,54.43,54.63,54.63,1046900
2019-04-12,54.99,55.5,54.39,54.54,54.54,898200
