Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,19.35,19.68,19.27,19.66,19.66,6698600
2019-04-02,19.64,19.89,19.57,19.75,19.75,3481600
2019-04-03,19.88,19.92,19.46,19.58,19.58,4383300
2019-04-04,19.55,19.91,19.54,19.87,19.87,3714000
2019-04-05,19.94,20.17,19.9,20.11,20.11,8900000
2019-04-08,19.96,20.33,19.77,20.26,20.26,4299000
2019-04-09,20.09,20.1,19.8,20.0,20.0,4124900
2019-04-10,20.0,20.28,19.99,20.08,20.08,4003900
2019-04-11,20.11,20.47,20.08,20.37,20.37,4173700
2019-04-12,20.54,20.8,20.49,20.71,20.71,3624800
