Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,57.67,57.75,56.66,57.52,57.52,1771100
2019-04-02,57.48,57.62,56.68,56.93,56.93,1158100
2019-04-03,57.26,57.49,56.79,57.12,57.12,1678300
2019-04-04,57.21,57.54,56.71,57.05,57.05,858400
2019-04-05,57.03,57.51,57.0,57.32,57.32,993100
2019-04-08,57.41,57.58,56.52,57.09,57.09,1398000
2019-04-09,63.38,66.03,61.89,62.97,62.97,15884200
2019-04-10,63.6,63.77,61.67,63.71,63.71,5189700
2019-04-11,63.57,63.76,61.98,62.2,62.2,3311000
2019-04-12,62.39,62.84,62.2,62.8,62.8,2586000
