Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,60.62,61.02,59.94,60.99,60.99,1295900
2019-04-02,60.96,61.21,60.51,60.67,60.67,1151300
2019-04-03,60.95,61.07,60.08,60.56,60.56,2687400
2019-04-04,60.61,61.56,60.31,61.36,61.36,1764000
2019-04-05,61.61,63.02,61.39,62.73,62.73,1882200
2019-04-08,62.65,63.0,60.87,61.63,61.63,1550000
2019-04-09,61.54,62.02,61.42,61.99,61.99,962000
2019-04-10,62.01,62.16,61.51,61.84,61.84,1014100
2019-04-11,61.93,62.01,60.56,60.93,60.93,1565000
2019-04-12,61.37,62.11,60.51,61.78,61.78,1237000
