Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,128.88,129.97,128.3,129.73,129.73,3872700
2019-04-02,130.0,130.27,128.42,129.09,129.09,2668600
2019-04-03,130.11,130.65,127.52,128.57,128.57,3458700
2019-04-04,128.71,129.83,126.82,127.82,127.82,2798500
2019-04-05,128.81,129.41,127.95,129.08,129.08,2003900
2019-04-08,129.07,130.01,127.35,129.9,129.9,2128400
2019-04-09,129.3,130.15,127.66,128.93,128.93,2641300
2019-04-10,129.41,133.07,129.04,131.59,131.59,4153700
2019-04-11,131.41,132.51,130.63,132.07,132.07,1663400
2019-04-12,133.1,134.48,132.5,134.41,134.41,3030500
