Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,391.4,394.42,388.85,391.54,391.54,737700
2019-04-02,393.0,395.05,390.54,394.33,394.33,535100
2019-04-03,396.37,398.07,394.16,396.4,396.4,579000
2019-04-04,397.0,398.41,394.0,398.08,398.08,341800
2019-04-05,399.63,403.79,398.17,401.13,401.13,486600
2019-04-08,400.76,404.16,397.45,401.99,401.99,496500
2019-04-09,400.67,401.46,397.55,399.91,399.91,378700
2019-04-10,401.46,405.14,398.88,405.01,405.01,471700
2019-04-11,406.26,409.33,403.19,407.85,407.85,554300
2019-04-12,407.85,408.84,404.11,406.32,406.32,490800
