Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,59.74,62.02,59.46,61.91,61.55,2583200
2019-04-02,61.88,62.14,61.06,61.12,60.76,1650800
2019-04-03,62.02,62.71,61.77,62.08,61.72,1560100
2019-04-04,62.01,63.2,62.01,62.66,62.29,1096700
2019-04-05,62.92,63.63,62.62,63.4,63.03,1206700
2019-04-08,63.28,63.79,63.19,63.48,63.11,942600
2019-04-09,62.84,62.84,61.73,61.87,61.87,1278800
2019-04-10,62.0,63.06,61.61,62.95,62.95,1357800
2019-04-11,63.31,64.44,63.27,63.9,63.9,1431900
2019-04-12,64.88,66.15,64.68,64.91,64.91,1537000
