Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,80.98,81.11,79.97,80.78,79.72,4759400
2019-04-02,80.89,83.49,80.8,83.07,81.98,6355800
2019-04-03,83.62,84.73,82.79,83.08,81.99,6083500
2019-04-04,83.04,83.38,82.07,82.81,81.73,4827900
2019-04-05,82.82,84.18,82.67,83.45,82.36,3996300
2019-04-08,83.7,84.0,82.78,83.98,82.88,3499200
2019-04-09,83.77,83.78,82.5,82.69,81.61,3712700
2019-04-10,83.2,83.38,82.6,82.95,81.86,3641900
2019-04-11,83.2,83.25,81.23,81.77,80.7,9094200
2019-04-12,80.67,81.81,79.84,80.78,80.78,5011500
