Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,36.17,36.34,35.94,36.15,36.15,4338400
2019-04-02,36.21,36.46,35.21,35.7,35.7,1491200
2019-04-03,35.78,35.89,35.3,35.5,35.5,2831600
2019-04-04,35.56,36.07,35.39,36.03,36.03,2223200
2019-04-05,35.99,37.09,35.94,36.98,36.98,2116200
2019-04-08,36.94,36.94,36.65,36.85,36.85,1929000
2019-04-09,36.81,37.07,36.59,36.89,36.89,1793900
2019-04-10,36.91,37.05,35.86,35.93,35.93,843600
2019-04-11,35.98,36.5,35.53,36.41,36.41,978200
2019-04-12,36.47,37.08,35.92,36.95,36.95,3175200
