Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,82.35,84.88,82.27,84.48,84.48,3036500
2019-04-02,84.5,85.57,84.01,84.68,84.68,2342100
2019-04-03,85.11,86.2,84.93,85.31,85.31,2852600
2019-04-04,85.52,86.74,85.12,86.7,86.7,2137200
2019-04-05,87.0,87.25,85.9,86.54,86.54,1554000
2019-04-08,85.8,86.14,85.29,86.04,86.04,2023200
2019-04-09,85.5,85.71,84.59,85.1,85.1,1212100
2019-04-10,85.27,85.78,84.53,85.63,85.63,1413200
2019-04-11,86.12,86.69,85.62,86.25,86.25,1390900
2019-04-12,87.35,88.69,86.94,87.83,87.83,1637100
