Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,80.67,80.74,79.21,79.66,79.34,4842000
2019-04-02,79.83,79.83,79.07,79.62,79.3,3717900
2019-04-03,79.97,80.0,79.15,79.5,79.18,3973700
2019-04-04,79.47,79.51,78.0,78.62,78.3,4671200
2019-04-05,78.9,79.36,78.39,79.0,78.68,3434500
2019-04-08,78.91,78.91,77.95,78.52,78.2,5178900
2019-04-09,78.24,78.96,78.06,78.67,78.35,4836700
2019-04-10,78.72,79.42,78.56,78.97,78.65,5604600
2019-04-11,79.19,79.23,78.35,78.51,78.19,4432100
2019-04-12,78.37,78.85,77.82,78.01,78.01,5482000
