Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,26.42,26.56,25.83,26.36,26.36,63000300
2019-04-02,26.51,26.8,26.09,26.75,26.75,53358800
2019-04-03,28.02,29.95,27.88,29.02,29.02,197650500
2019-04-04,28.88,29.39,28.61,29.09,29.09,82191100
2019-04-05,29.64,29.69,28.8,28.98,28.98,65662700
2019-04-08,28.69,28.95,28.18,28.53,28.53,58002500
2019-04-09,28.24,28.38,27.19,27.24,27.24,75539800
2019-04-10,27.46,28.12,27.32,27.83,27.83,64368100
2019-04-11,27.81,28.05,27.46,27.79,27.79,44801200
2019-04-12,28.21,28.38,27.66,27.85,27.85,41048800
