Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,298.0,302.36,294.47,295.82,295.82,366200
2019-04-02,296.45,298.5,292.18,297.59,297.59,288100
2019-04-03,298.37,299.39,295.55,297.07,297.07,365800
2019-04-04,297.08,297.08,289.46,290.73,290.73,421500
2019-04-05,289.59,291.52,288.24,289.44,289.44,721100
2019-04-08,289.13,290.04,284.58,290.03,290.03,295800
2019-04-09,288.95,292.75,288.41,289.46,289.46,398500
2019-04-10,290.1,293.18,288.33,291.68,291.68,196300
2019-04-11,293.11,293.11,289.07,291.88,291.88,299900
2019-04-12,292.0,297.22,291.58,292.94,292.94,281000
