Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,94.52,95.55,94.46,95.09,95.09,1536700
2019-04-02,95.36,95.43,94.75,94.81,94.81,1605300
2019-04-03,95.25,95.87,94.46,95.64,95.64,2522100
2019-04-04,95.43,96.26,95.43,96.07,96.07,1549800
2019-04-05,96.44,97.12,95.99,96.31,96.31,1411600
2019-04-08,95.67,96.26,94.2,94.87,94.87,1572000
2019-04-09,94.41,94.9,94.08,94.36,94.36,1079500
2019-04-10,94.58,95.05,94.25,95.0,95.0,1431700
2019-04-11,95.25,95.9,95.12,95.81,95.81,1168700
2019-04-12,96.31,97.1,96.19,97.01,97.01,1416000
