Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,80.61,80.61,79.3,79.97,79.97,4733900
2019-04-02,79.6,80.26,79.36,79.46,79.46,2909200
2019-04-03,79.74,79.86,79.19,79.31,79.31,3251700
2019-04-04,79.18,81.56,79.16,81.38,81.38,4396200
2019-04-05,81.06,81.58,80.6,80.94,80.94,4234600
2019-04-08,80.91,82.23,80.86,81.93,81.93,4609000
2019-04-09,81.18,81.38,80.37,80.66,80.66,4863800
2019-04-10,80.93,81.41,80.24,80.75,80.75,2265400
2019-04-11,80.7,81.08,80.14,80.45,80.45,2627800
2019-04-12,81.0,81.5,80.44,80.73,80.73,3517200
