Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,385.8,392.9,383.1,391.54,391.54,7735700
2019-04-02,388.5,394.83,388.5,390.75,390.75,6401000
2019-04-03,389.68,391.54,384.07,384.74,384.74,7350300
2019-04-04,385.99,397.06,385.1,395.86,395.86,9388100
2019-04-05,398.07,398.66,390.95,391.93,391.93,6857200
2019-04-08,376.2,379.8,371.86,374.52,374.52,14482600
2019-04-09,370.29,372.24,367.75,369.04,369.04,7980100
2019-04-10,368.4,368.79,362.92,364.94,364.94,8285000
2019-04-11,364.62,371.08,364.21,370.16,370.16,6598400
2019-04-12,375.75,379.95,372.0,379.64,379.64,7334600
