Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,112.07,113.85,110.8,112.11,112.11,1497700
2019-04-02,112.32,113.41,111.12,111.59,111.59,967000
2019-04-03,112.23,112.37,107.4,108.87,108.87,2218500
2019-04-04,108.85,109.25,106.32,109.21,109.21,1704000
2019-04-05,109.55,110.27,108.26,109.83,109.83,4722400
2019-04-08,110.77,113.1,110.52,112.0,112.0,2561800
2019-04-09,111.53,111.53,107.51,108.09,108.09,1651800
2019-04-10,108.4,109.12,107.4,107.74,107.74,1621700
2019-04-11,107.19,107.37,101.6,104.73,104.73,3948900
2019-04-12,114.03,117.31,112.69,113.89,113.89,4189800
