Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,19.03,19.3,19.0,19.28,19.28,6406200
2019-04-02,19.34,19.49,19.2,19.44,19.44,8707900
2019-04-03,19.53,19.57,19.16,19.3,19.3,12362500
2019-04-04,19.28,19.33,19.09,19.25,19.25,4770500
2019-04-05,19.29,19.37,19.24,19.33,19.33,3975500
2019-04-08,19.3,19.42,19.24,19.39,19.39,4844000
2019-04-09,19.36,19.38,18.91,18.95,18.95,4375000
2019-04-10,19.0,19.2,18.99,19.16,19.16,8473900
2019-04-11,19.23,19.27,18.9,19.07,19.07,4255600
2019-04-12,19.14,19.24,18.89,19.22,19.22,4817700
