Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,84.14,87.63,84.11,87.46,87.46,4111400
2019-04-02,87.43,87.87,86.51,87.72,87.72,4064900
2019-04-03,89.53,91.36,88.65,90.3,90.3,4248400
2019-04-04,90.24,91.69,90.19,91.27,91.27,3506600
2019-04-05,91.57,93.2,91.32,92.92,92.92,2874100
2019-04-08,92.9,94.24,91.95,94.06,94.06,2774200
2019-04-09,93.66,93.76,92.56,92.9,92.9,2481800
2019-04-10,92.87,94.45,92.25,94.25,94.25,2255700
2019-04-11,94.09,94.39,93.02,93.97,93.97,1885700
2019-04-12,95.38,95.89,94.64,95.36,95.36,2087600
