Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,116.49,117.78,115.84,117.57,117.57,1392000
2019-04-02,117.57,117.66,115.74,117.51,117.51,1497100
2019-04-03,118.45,119.23,116.94,117.42,117.42,2138300
2019-04-04,117.49,117.77,114.48,115.26,115.26,1239700
2019-04-05,115.88,116.74,115.02,116.59,116.59,1845400
2019-04-08,116.22,116.67,114.83,116.43,116.43,990400
2019-04-09,116.12,117.01,116.06,116.69,116.69,768100
2019-04-10,116.8,117.73,116.69,117.28,117.28,740500
2019-04-11,117.58,118.27,116.86,117.76,117.76,881400
2019-04-12,118.69,119.21,117.39,118.19,118.19,832600
