Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,57.38,57.79,56.86,57.73,57.73,7011900
2019-04-02,57.85,57.88,56.61,56.69,56.69,8457900
2019-04-03,55.73,56.32,53.43,53.98,53.98,18583800
2019-04-04,54.34,54.92,54.25,54.6,54.6,8452600
2019-04-05,54.5,54.91,54.02,54.77,54.77,7743700
2019-04-08,54.77,55.39,54.6,55.28,55.28,5607100
2019-04-09,55.14,55.59,54.85,55.11,55.11,6045700
2019-04-10,55.26,55.53,54.91,55.42,55.42,5786400
2019-04-11,55.64,56.04,55.51,55.98,55.98,5259700
2019-04-12,56.04,56.6,55.73,56.56,56.56,4689000
