Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,37.41,37.77,37.36,37.68,37.68,6664100
2019-04-02,37.8,38.18,37.62,37.92,37.92,7396500
2019-04-03,38.18,38.24,37.86,37.99,37.99,10033500
2019-04-04,37.88,38.18,37.83,38.05,38.05,6372500
2019-04-05,38.11,38.33,37.74,37.84,37.84,7907400
2019-04-08,37.79,37.99,37.7,37.81,37.81,6982600
2019-04-09,37.64,37.86,37.47,37.75,37.75,7140800
2019-04-10,37.86,37.86,37.46,37.72,37.72,7057400
2019-04-11,37.63,37.63,35.89,36.32,36.32,19483300
2019-04-12,36.59,36.72,35.99,36.17,36.17,14267400
