Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,75.03,75.32,73.74,74.98,74.98,1465200
2019-04-02,75.09,75.88,74.23,75.69,75.69,1665400
2019-04-03,75.45,75.75,74.89,75.39,75.39,1282900
2019-04-04,75.57,75.57,74.79,75.28,75.28,762400
2019-04-05,75.25,75.75,75.03,75.61,75.61,761400
2019-04-08,75.5,75.83,75.07,75.56,75.56,831600
2019-04-09,75.69,75.8,75.13,75.39,75.39,877200
2019-04-10,75.75,76.39,75.42,76.35,76.35,1746000
2019-04-11,76.49,76.92,76.23,76.69,76.69,1926900
2019-04-12,76.5,77.46,75.92,77.45,77.45,1659300
