Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,349.81,350.6,343.7,346.22,346.22,1153100
2019-04-02,346.75,347.51,344.36,346.63,346.63,1233100
2019-04-03,348.66,349.1,343.15,345.37,345.37,1195900
2019-04-04,346.25,347.0,343.95,345.72,345.72,1214700
2019-04-05,345.79,352.2,344.99,351.44,351.44,1247200
2019-04-08,350.53,355.12,350.53,354.14,354.14,830900
2019-04-09,351.89,355.56,350.54,354.56,354.56,808800
2019-04-10,353.48,355.47,353.04,354.35,354.35,574000
2019-04-11,356.35,356.59,353.25,355.25,355.25,689100
2019-04-12,355.89,356.95,354.0,356.05,356.05,734000
