Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,59.21,59.75,58.75,59.71,59.71,2350100
2019-04-02,59.92,59.92,59.02,59.49,59.49,1675300
2019-04-03,60.09,60.86,60.03,60.58,60.58,2380000
2019-04-04,60.72,60.92,60.38,60.7,60.7,1773900
2019-04-05,60.89,61.17,60.41,60.69,60.69,1843600
2019-04-08,60.7,60.7,60.09,60.48,60.48,1728900
2019-04-09,60.08,60.08,58.76,58.84,58.84,1930500
2019-04-10,58.95,59.07,57.86,58.23,58.23,2069400
2019-04-11,58.24,58.41,57.31,57.67,57.67,2387200
2019-04-12,58.4,58.87,57.99,58.54,58.54,2208300
