Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,46.22,46.61,45.86,46.07,46.07,3008000
2019-04-02,46.07,46.1,45.6,45.82,45.82,1838600
2019-04-03,45.96,46.03,45.44,45.76,45.76,1942200
2019-04-04,45.73,46.06,45.55,45.96,45.96,2080600
2019-04-05,46.01,46.44,45.98,46.32,46.32,974200
2019-04-08,46.17,46.41,45.76,46.2,46.2,1271000
2019-04-09,46.1,46.1,45.75,45.96,45.96,528300
2019-04-10,46.15,46.5,46.05,46.44,46.44,781600
2019-04-11,46.55,46.87,46.34,46.84,46.84,1028200
2019-04-12,47.01,47.13,46.63,46.7,46.7,1123400
