Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,69.5,69.71,68.76,69.7,69.7,2775400
2019-04-02,69.88,70.05,69.25,69.26,69.26,2653400
2019-04-03,69.26,69.68,68.71,68.93,68.93,2547700
2019-04-04,69.04,70.39,68.63,70.03,70.03,2401500
2019-04-05,70.1,70.25,69.52,69.8,69.8,2063600
2019-04-08,69.84,70.58,69.63,70.44,70.44,1932400
2019-04-09,70.2,70.45,69.39,69.57,69.57,1818600
2019-04-10,69.68,70.81,69.43,70.65,70.65,1488100
2019-04-11,70.75,71.33,70.69,71.17,71.17,1423100
2019-04-12,70.97,71.26,70.27,70.84,70.84,3212800
