Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,288.84,288.87,284.37,288.27,288.27,270500
2019-04-02,288.39,292.47,285.3,291.74,291.74,379100
2019-04-03,291.36,291.68,287.91,290.08,290.08,322100
2019-04-04,290.68,290.94,285.85,287.78,287.78,270900
2019-04-05,288.36,289.5,286.71,289.35,289.35,285000
2019-04-08,289.4,289.4,285.92,287.5,287.5,281800
2019-04-09,287.63,288.13,286.22,287.46,287.46,235000
2019-04-10,288.19,289.64,287.77,288.7,288.7,330100
2019-04-11,289.14,290.28,287.82,289.82,289.82,151900
2019-04-12,289.03,290.18,286.48,290.16,290.16,245100
